time,y0_index,beta,Ca,delta,Susceptible,Exposed,Infectious_asymptomatic,Infectious_pre-symptomatic,Infectious_mild,Infectious_severe,Hospitalized_recovered,Hospitalized_deceased,Recovered,Deceased
22,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9733566875,0.003984981654575857,0.0029080718122209575,0.0008699308994837571,0.0022031960100446003,0.0001706299220493286,3.915265546526228e-05,0.00022188346208840002,0.00032911682564865715,0.00035426175362717144
23,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9706896607142858,0.0043380296456473,0.0031709993024553284,0.0009475193394251714,0.0024029237932477144,0.0001860933837890143,4.248926162719727e-05,0.00024211014883852855,0.00033460757446284286,0.0003894066816057
24,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9677910982142857,0.004718618233816929,0.0034554684709821,0.0010312619628905571,0.0026191188964843426,0.00020283320835654285,4.615207726614816e-05,0.0002641355917793857,0.0003405691223144,0.0004277523672920857
25,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9646438125000001,0.005128146414620528,0.0037628124651227285,0.0011214938441684713,0.0028528239746093286,0.00022092978777197143,5.016106196812221e-05,0.0002880865304129,0.0003470467224120714,0.00046958102416988577
26,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9612300178571429,0.0055679905831473005,0.004094364676339257,0.0012185440499441428,0.0031050822753906004,0.00024046369934077144,5.453739765712193e-05,0.0003140951276506143,0.00035408840942377143,0.0005151945059639428
27,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9575311607142857,0.0060393936941964,0.0044514381975446285,0.0013227245221818856,0.0033769271065847858,0.0002615147944858714,5.930331638881138e-05,0.0003422980346679143,0.0003617450648716143,0.0005649150565010857
28,13.0,0.5,0.6000000238418579,0.1375000029802322,0.953528375,0.006543457728794629,0.004835294782366043,0.0014343172781807428,0.003669361467633886,0.00028416061837328567,6.448189653669084e-05,0.0003728354971749,0.00037007070922845717,0.000619085946219257
29,13.0,0.5,0.6000000238418579,0.1375000029802322,0.94920225,0.007081114467075871,0.005247124790736585,0.0015535711146763,0.003983337018694143,0.00030847478812077143,7.009681701660156e-05,0.0004058498099190286,0.00037912245832167143,0.0006780718122209286
30,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9445332142857144,0.007653019042968715,0.005688012346540157,0.001680688162667357,0.004319732421874986,0.00033452532523012854,7.617208208356584e-05,0.00044148364257807143,0.00038896064976278567,0.0007422588762555285
31,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9395016517857143,0.008259604910714272,0.0061588952287946145,0.0018158108084542143,0.004679322056361572,0.0003623721226283,8.273162841796875e-05,0.00047987816074911426,0.0003996488821846429,0.0008120549490792
32,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9340882500000001,0.008900895926339285,0.006660542201450857,0.0019590192871093283,0.005062753208705329,0.0003920653163364571,8.979891858782088e-05,0.0005211704799106715,0.0004112538626534,0.0008878890206472714
33,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9282742232142857,0.009576396065848215,0.007193464285714257,0.0021102848946707286,0.005470500627790157,0.0004236415797641857,9.739649091447232e-05,0.0005654910539899,0.00042384558105464283,0.0009702104492187001
34,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9220418660714286,0.010285164341517857,0.007757881208147285,0.0022694777483258572,0.0059028165457589,0.00045712055751249997,0.00010554536111008572,0.0006129599958146858,0.00043749676077702856,0.0010594873831612285
35,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9153744285714286,0.011025753487723213,0.008353670340401785,0.0024363531319754146,0.006359697126116058,0.0004925017874581143,0.00011426434326167144,0.0006636833234514142,0.0004522829197474286,0.0011562055315289717
36,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9082568660714286,0.011796034877232143,0.008980319754464285,0.0026105370396205,0.0068408436802455,0.0005297621808732572,0.00012356932067867144,0.0007177488752092143,0.00046828189522874283,0.0012608650599888
37,13.0,0.5,0.6000000238418579,0.1375000029802322,0.9006764017857142,0.0125931416015625,0.0096368427734375,0.0027914908970423716,0.0073456092354910575,0.0005688517368861143,0.00013347239685055715,0.0007752209908621143,0.0004855733032226142,0.0013739766148158142
38,13.0,0.5,0.6000000238418579,0.1375000029802322,0.8926225,0.013413470145089286,0.010321743861607143,0.0029785198451450427,0.007872954031808014,0.0006096898367745143,0.0001439812949044,0.0008361369803292,0.0005042382943289143,0.0014960606340680288
39,13.0,0.5,0.6000000238418579,0.1375000029802322,0.8840879732142858,0.014252559012276785,0.011032935825892858,0.003170736083984328,0.008421397042410714,0.0006521618303571,0.00015509819466722857,0.0009005005667549572,0.0005243587036132286,0.0016276401541573144
40,13.0,0.5,0.6000000238418579,0.1375000029802322,0.8750690446428572,0.015105171456473216,0.011767700613839286,0.003367067905970957,0.008988966517857144,0.0006961149379184857,0.0001668187691824143,0.0009682761579240571,0.0005460161132811857,0.001769235787527857
41,13.0,0.5,0.6000000238418579,0.1375000029802322,0.8655659642857143,0.015965188616071428,0.012522648018973214,0.0035662481166294285,0.009573169363839286,0.0007413561662945857,0.00017913122340605715,0.0010393833182198143,0.0005692911725725,0.0019213594447544287
42,13.0,0.5,0.6000000238418579,0.1375000029802322,0.8555833482142857,0.016825763950892858,0.013293692940848215,0.003766823660714257,0.010170965680803572,0.0007876501988001714,0.0001920153132846857,0.0011136911446707285,0.0005942621808732714,0.002084506748744386
43,13.0,0.5,0.6000000238418579,0.1375000029802322,0.8451306339285714,0.017679167689732142,0.014076040178571428,0.003967151297433,0.010778760463169643,0.0008347184012276285,0.00020544140407012857,0.001191012695312457,0.0006210042724608858,0.0022591499023437143
44,13.0,0.5,0.6000000238418579,0.1375000029802322,0.8342225267857143,0.018517018694196426,0.014864170898437501,0.004165404994419628,0.011392386579241073,0.0008822381853375572,0.00021936966160361428,0.0012711004987444,0.0006495878993442429,0.0024457273995535287
45,13.0,0.5,0.6000000238418579,0.1375000029802322,0.8228790714285715,0.01933039760044643,0.015651887695312502,0.004359611049107114,0.012007123883928572,0.0009298441162108857,0.000233749293736,0.0013536427525111144,0.0006800772530691571,0.002644635811941929
46,13.0,0.5,0.6000000238418579,0.1375000029802322,0.8111259017857143,0.02010996205357143,0.016432370535714287,0.004547675153459786,0.012617738978794642,0.0009771308855328713,0.0002485179792131143,0.0014382604806082,0.0007125291050501714,0.002856219656808
47,13.0,0.5,0.6000000238418579,0.1375000029802322,0.7989939374999999,0.020846139787946426,0.017198248883928572,0.004727413922991043,0.013218543387276785,0.0010236578020367715,0.0002636016540526714,0.0015245053187778572,0.0007469909319196,0.003080760602678543
48,13.0,0.5,0.6000000238418579,0.1375000029802322,0.7865194910714285,0.021529356305803573,0.01794171791294643,0.0048966042131696145,0.013803464704241071,0.0010689548165457,0.0002789143851143428,0.001611860456194143,0.0007834995727538571,0.0033184669712611288
49,13.0,0.5,0.6000000238418579,0.1375000029802322,0.7737439374999999,0.022150320033482142,0.018654671875,0.005053035853794614,0.01436615625,0.0011125302908760715,0.0002943587908063143,0.0016997429199218143,0.0008220794939313142,0.0035694641113280857
50,13.0,0.5,0.6000000238418579,0.1375000029802322,0.7607133749999999,0.022700177734375,0.019328875558035714,0.005194567452566928,0.01490011928013393,0.001153880998883886,0.00030982665579655717,0.0017875083705356572,0.0008627411673409285,0.0038337838657923574
51,13.0,0.5,0.6000000238418579,0.1375000029802322,0.7474776785714285,0.02317090318080357,0.019956142578125,0.005319187290736585,0.015398842215401786,0.0011925026506696141,0.0003251999642507857,0.0018744575195312142,0.0009054799455914429,0.004111356305803543
52,13.0,0.5,0.6000000238418579,0.1375000029802322,0.7340899107142856,0.02355539146205357,0.020528524553571428,0.005425067034040157,0.0158559609375,0.0012279022391182572,0.0003403524780273,0.0019598450927733996,0.0009502747105189286,0.004402001953124971
53,13.0,0.5,0.6000000238418579,0.1375000029802322,0.7206055625000001,0.02384783705357143,0.02103852455357143,0.005510621233258914,0.0162654091796875,0.0012596103515624573,0.0003551514325822571,0.0020428919503347573,0.0009970869140624571,0.004705425013950872
54,13.0,0.5,0.6000000238418579,0.1375000029802322,0.7070814910714286,0.024043817522321428,0.02147930580357143,0.0055745627790178285,0.016621598772321427,0.0012871941092354427,0.0003694598737443857,0.0021227983747209287,0.0010458598458425858,0.005021210728236586
55,13.0,0.5,0.6000000238418579,0.1375000029802322,0.6935751428571428,0.024140461774553573,0.02184486244419643,0.005615932198660671,0.01691956752232143,0.001310269060407314,0.0003831391906737857,0.0021987593819754,0.0010965181710379,0.005348822056361585
56,13.0,0.5,0.6000000238418579,0.1375000029802322,0.6801433571428571,0.024136626116071428,0.022130218750000003,0.005634144042968728,0.017155128348214286,0.0013285110735211856,0.0003960517578124571,0.0022699806082589,0.0011489679129463716,0.005687601353236585
57,13.0,0.5,0.6000000238418579,0.1375000029802322,0.6668414910714286,0.02403280078125,0.022331556919642857,0.005628999093191957,0.01732499720982143,0.0013416657366071,0.000408063860212,0.0023356960449218145,0.0012030969063894573,0.0060367702287946285
58,13.0,0.5,0.6000000238418579,0.1375000029802322,0.6537225178571429,0.023831155412946427,0.022446339006696427,0.005600686174665172,0.01742688895089286,0.001349556274414043,0.00041904867989671433,0.002395185546874957,0.0012587751290456999,0.006395439871651758
59,13.0,0.5,0.6000000238418579,0.1375000029802322,0.6408360714285715,0.023535458984375,0.022473359933035713,0.005549775669642828,0.017459581473214286,0.0013520881347655715,0.0004288890816824429,0.0024477916434151427,0.001315856427873857,0.0067626155831473
60,13.0,0.5,0.6000000238418579,0.1375000029802322,0.6282279553571428,0.023150909598214284,0.022412790457589284,0.0054772016601562145,0.01742295396205357,0.0013492516741070999,0.0004374803030831,0.0024929342215401426,0.0013741796177455,0.007137208775111586
61,13.0,0.5,0.6000000238418579,0.1375000029802322,0.6159394017857143,0.022683933872767854,0.022266133370535714,0.005384220424107128,0.01731797265625,0.0013411218959263002,0.0004447324262346286,0.002530124755859343,0.0014335703648158144,0.007518050083705328
62,13.0,0.5,0.6000000238418579,0.1375000029802322,0.6040067142857143,0.022142046595982144,0.022036179687499997,0.0052723692801339,0.01714665345982143,0.0013278547886439284,0.0004505721609932429,0.0025589769810267574,0.0014938432791573287,0.007903904227120515
63,13.0,0.5,0.6000000238418579,0.1375000029802322,0.5924611875,0.021533493024553572,0.0217268984375,0.005143417271205343,0.016911987723214287,0.0013096820242745001,0.00045494448852534283,0.0025792152622767426,0.0015548041992187,0.008293483258928572
64,13.0,0.5,0.6000000238418579,0.1375000029802322,0.5813285357142857,0.020867111328125,0.02134329771205357,0.004999305315290158,0.016617833147321428,0.001286902343749957,0.0004578137076241143,0.0025906796874999713,0.0016162530517577715,0.008685468331473213
65,13.0,0.5,0.6000000238418579,0.1375000029802322,0.5706292857142857,0.020151996093749996,0.020891271484375,0.0048420909598214145,0.01626879185267857,0.0012598723144530857,0.00045916387939450004,0.0025933279157365715,0.001677986206054643,0.009078525390625
66,13.0,0.5,0.6000000238418579,0.1375000029802322,0.5603787857142857,0.019397375558035716,0.020377415736607143,0.004673895019531214,0.015870065848214286,0.0012289946463448285,0.00045899874877925714,0.0025872333984374714,0.0017397992989675714,0.009471322265625
67,13.0,0.5,0.6000000238418579,0.1375000029802322,0.5505876160714286,0.01861226060267857,0.019808845703124998,0.004496844726562457,0.0154273125,0.0011947073451450286,0.0004573410993303143,0.0025725803222656,0.0018014896763392286,0.009862545479910714
68,13.0,0.5,0.6000000238418579,0.1375000029802322,0.5412614464285714,0.017805382254464285,0.01919301450892857,0.004313026646205328,0.014946481863839286,0.0011574712960379,0.00045423177228651423,0.0025496577845981858,0.0018628590087890428,0.010250916573660715
69,13.0,0.5,0.6000000238418579,0.1375000029802322,0.5324018482142857,0.016984962053571428,0.018537523716517856,0.004124445765903985,0.014433670200892857,0.0011177586146762857,0.0004497280927385143,0.0025188481445312144,0.0019237153843470428,0.0106352119140625
70,13.0,0.5,0.6000000238418579,0.1375000029802322,0.5240066071428572,0.016158644670758927,0.017849964285714285,0.003932992187499957,0.013894983258928571,0.001076042096819143,0.0004439020603724428,0.0024806170828682575,0.0019838760986327715,0.011014270507812498
71,13.0,0.5,0.6000000238418579,0.1375000029802322,0.5182759270833334,0.0155684892578125,0.017344004557291667,0.003795454508463533,0.013498224283854166,0.0010453166503905668,0.00043901735432936667,0.0024492794596353666,0.0020263594156900333,0.011281455078125
0,14.0,0.5,0.4250000119209289,0.1375000029802322,0.9974422321428572,0.0009533638218470714,0.00046925236729208577,0.00018063249424521427,0.0002542615683419,7.227794538225447e-05,4.9670879908970424e-05,4.309435762677874e-05,0.00041488720267154287,2.7679060527256557e-05
1,14.0,0.5,0.4250000119209289,0.1375000029802322,0.99702525,0.0008691564156668286,0.0005651213989257285,0.00020037816510874287,0.00036269757952007146,6.476186915806362e-05,4.6569885798863005e-05,5.666128104073661e-05,0.0004213647286550715,3.529223905290877e-05
2,14.0,0.5,0.4250000119209289,0.1375000029802322,0.9965402946428571,0.0008720672869000714,0.0006295667986188142,0.00020187763759062856,0.00044442164393828574,5.9992741176060275e-05,4.358540725708007e-05,6.66151695251465e-05,0.00042743134852814285,4.467188044956752e-05
3,14.0,0.48049080797604155,0.4250000119209289,0.1375000029802322,0.9960066428571428,0.0009107449863978285,0.0006837246965680429,0.00020672210693352858,0.0005040861816406,5.687362943376813e-05,4.079587009974888e-05,7.404315512520925e-05,0.0004331087079728857,5.535845020839147e-05
4,14.0,0.44800665974617004,0.4250000119209289,0.1375000029802322,0.995431,0.0009650459333146715,0.0007357407139369001,0.0002162183750697,0.0005527485700334429,5.5244569505964e-05,3.824885068620954e-05,7.974931008475167e-05,0.0004384263785225571,6.703190122331892e-05
5,14.0,0.4177186403955732,0.4250000119209289,0.1375000029802322,0.9948144642857143,0.0010275833565847857,0.0007887753819056429,0.0002288315560476714,0.0005974041660853143,5.4938557216099327e-05,3.597920717511858e-05,8.438275255475726e-05,0.0004434195207867857,7.94821537562779e-05
6,14.0,0.38947827901159016,0.4250000119209289,0.1375000029802322,0.9941557410714286,0.0010958249860490714,0.0008441556222098,0.00024343460518970003,0.0006416129935127857,5.57370229448591e-05,3.4008228302001954e-05,8.844413539341517e-05,0.00044812703159872856,9.258623177664621e-05
7,14.0,0.370940910918372,0.4250000119209289,0.1375000029802322,0.9934527053571429,0.0011690218680245,0.0009025357230049714,0.00025947708783825716,0.0006870915440150143,5.742819377354213e-05,3.2344372613089425e-05,9.230050441196987e-05,0.0004525897827147857,0.00010628666578015714
8,14.0,0.3704091012477875,0.4250000119209289,0.1375000029802322,0.9927027857142857,0.0012470650809151287,0.0009643205827984858,0.00027674407958979997,0.0007346995326450429,5.9838265010288784e-05,3.0986052104404997e-05,9.621142142159597e-05,0.00045684910365511433,0.00012057315390447143
9,14.0,0.3704091012477875,0.4250000119209289,0.1375000029802322,0.9919030624999999,0.001330133771623843,0.0010298296160016,0.0002951861746651143,0.0007849242640903572,6.283734130859375e-05,2.9924863815307617e-05,0.00010035633523120804,0.00046094567435122854,0.00013546837942937144
10,14.0,0.35953375697135925,0.4250000119209289,0.1375000029802322,0.9910504017857144,0.0014184473876952856,0.001099352539062443,0.0003148242013113429,0.0008380997576032,6.633436257498605e-05,2.9148396355765208e-05,0.00010485791233602857,0.00046491864885598574,0.00015101763916010002
